1000,0.00480336038101,0.00203433899269,0.00258683550038,
1020,0.00260859729868,0.0048837952629,0.00370155166206,
1040,0.00349482701085,0.00243346573388,0.00482087279394,
1060,0.00302202048259,0.00365771051082,0.00215065566776,
1080,0.00257269829344,0.00499630342569,0.00299558631308,
1100,0.00436724747833,0.0037634708731,0.0039235019064,
1120,0.00326843694063,0.00324353124697,0.00213052571789,
1140,0.00374670321218,0.00481115222612,0.00285178664292,
1160,0.00460116693081,0.0020275590296,0.00247317201316,
1180,0.00497848889176,0.00415427721946,0.0043111871565,
1200,0.00331366154582,0.00287163112009,0.00227656999474,
1220,0.00472989896723,0.00322041728226,0.00207624005361,
1240,0.00397880393578,0.00438921444337,0.00423277262394,
1260,0.00421398470518,0.00339362670208,0.00497970169589,
1280,0.00311144652769,0.0049042531357,0.0048210754731,
1300,0.00371720582998,0.00309239990995,0.00378215958348,
1320,0.0025396253787,0.0044131655962,0.00278690882848,
1340,0.00244146814228,0.00466687786542,0.00403926245142,
1360,0.00458758041938,0.0023235565504,0.00341821391387,
1380,0.00470583369039,0.00426854649112,0.00393748879019,
1400,0.00245561694168,0.00284094691995,0.00200629255539,
1420,0.00238429103861,0.0040601858837,0.00242309005234,
1440,0.00419593378882,0.00235245260843,0.0035113229359,
1460,0.00345766028856,0.00298058331253,0.00476452962822,
1480,0.00312235377158,0.00492846468441,0.00468471119984,
1500,0.00323391813217,0.00264729895091,0.00480836131382,
1520,0.00491706523937,0.0037332608993,0.00252078893087,
1540,0.00415917126996,0.00290333626604,0.00299152681385,
1560,0.00420734210542,0.00367344598586,0.00422173677764,
1580,0.00256500479715,0.00481947092579,0.00427310857798,
1600,0.00469426003555,0.00478802100676,0.00454377030572,
1620,0.00354059408941,0.00488908499349,0.00420422212658,
1640,0.00295520645966,0.00374419053416,0.00262708069059,
1660,0.00383357885457,0.00404015093315,0.00499011329421,
1680,0.0027668854481,0.00425121985466,0.00272550190007,
1700,0.0041283056762,0.00210922143843,0.0028820601491,
1720,0.00232876826234,0.00385792075715,0.00417004549773,
